"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.70495,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.73911,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.73911,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.73911,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.73911,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.73911,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.73911,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.73911,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.73911,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.73911,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.73911,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.98771,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.98771,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.98625,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.98625,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.98617,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.98617,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.98617,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.98617,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.98617,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.98617,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.98617,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.98617,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.98617,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.98617,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.91143,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.91143,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.92408,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.92408,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.92963,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.92963,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.92963,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.92963,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.92963,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.92963,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.92963,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.92963,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.92963,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.92963,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.99117,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.99117,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.96964,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.96964,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.92397,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.91813,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.96109,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.96109,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.7909,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.7909,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.79653,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.79653,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.80212,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.80212,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.80212,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.80212,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.80212,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.80212,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.80212,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.80212,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.80212,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.80212,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.99687,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.99687,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.99663,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.99663,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.99625,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.99625,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.99625,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.99625,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.99625,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.99625,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.99625,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.99625,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.99625,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.99625,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.93719,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.93719,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.94413,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.94413,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.94175,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.94175,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.94175,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.94175,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.94175,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.94175,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.94175,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.94175,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.94175,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.94175,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.99943,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.99943,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.99928,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.99928,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.99903,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.99903,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.99903,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.99903,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.99903,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.99903,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.99903,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.99903,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.99903,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.99903,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.96895,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.96895,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.97293,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.97293,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.97887,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.97887,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.97887,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.97887,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.97887,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.97887,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.97887,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.97887,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.97887,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.97887,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.8302,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.8302,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.80413,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.80413,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.73392,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.73392,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.73392,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.73392,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.73392,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.73392,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.73392,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.73392,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.73392,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.73392,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.99958,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.99958,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.99962,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.99962,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.4711,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.4711,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.50032,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.50032,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.48429,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.48429,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.48429,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.48429,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.48429,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.48429,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.48429,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.48429,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.48429,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.48429,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.5592,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.5592,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.588,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.588,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.62026,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.62026,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.62026,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.62026,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.62026,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.62026,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.62026,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.62026,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.62026,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.62026,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.95769,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.97111,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",98.40659,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",98.39369,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.95418,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.95375,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.92211,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.82456,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.89721,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.6533,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.54969,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.50992,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",96.70111,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",96.83223,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",96.503,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",96.29909,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",98.6369,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",98.6369,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.00791,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.00791,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.30336,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.30336,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.30336,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.30336,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.30336,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.30336,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.30336,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.30336,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.30336,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.30336,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",42.48839,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",39.98502,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",38.23288,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",23.05793,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",28.7918,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",30.71062,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",25.28516,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",45.60525,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",33.79005,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",33.99671,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",33.2216,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",27.69015,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",27.75451,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",26.53684,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
